
GO:0001934, 0.06060606060606061
GO:0008284, 0.030303030303030304
GO:0010629, 0.10129222836240073
GO:0019220, 0.07043798425804444
GO:0032270, 0.09090909090909091
GO:0033554, 0.030303030303030304
GO:0042221, 0.030303030303030304
GO:0042592, 0.04197005487307997
GO:0048519, 0.09090909090909091
GO:0050794, 0.06060606060606061
GO:0050896, 0.06060606060606061
GO:0051239, 0.030303030303030304
GO:0051716, 0.030303030303030304
GO:0065008, 0.019919892849720466
GO:0065009, 0.018636005732980635
GO:0071310, 0.06060606060606061
GO:0071704, 0.06060606060606061
GO:1901564, 0.09090909090909091
NumberAgeRelatedPartners, 0.020471106651046463

GO:0000122, 0.05555555555555555
GO:0006139, 0.027777777777777776
GO:0006355, 0.05555555555555555
GO:0008152, 0.027777777777777776
GO:0008284, 0.034421292376909454
GO:0009893, 0.04452545387241564
GO:0009967, 0.027777777777777776
GO:0031325, 0.027777777777777776
GO:0032502, 0.08333333333333333
GO:0033554, 0.027777777777777776
GO:0034641, 0.0388078794609177
GO:0042127, 0.0636353312339756
GO:0042221, 0.027777777777777776
GO:0044238, 0.08333333333333333
GO:0050896, 0.05555555555555555
GO:0051239, 0.027777777777777776
GO:0051716, 0.027777777777777776
GO:0065007, 0.021134263178646105
GO:0065009, 0.05555555555555555
GO:0071704, 0.027777777777777776
NumberAgeRelatedPartners, 0.1585868909882466

GO:0009987, 0.06451612903225806
GO:0010556, 0.08211060750641724
GO:0019220, 0.03225806451612903
GO:0042221, 0.0791797150742279
GO:0043066, 0.03225806451612903
GO:0043170, 0.12903225806451613
GO:0044238, 0.03225806451612903
GO:0048583, 0.03225806451612903
GO:0050793, 0.03225806451612903
GO:0050896, 0.03225806451612903
GO:0051173, 0.06451612903225806
GO:0051239, 0.03225806451612903
GO:0051716, 0.05249265089098901
GO:0060548, 0.012023478141269054
GO:0065007, 0.03225806451612903
GO:0065008, 0.0967741935483871
GO:0065009, 0.047594460454045764
GO:0071704, 0.06451612903225806
NumberAgeRelatedPartners, 0.04917973309434133

GO:0009719, 0.041666666666666664
GO:0010629, 0.041666666666666664
GO:0016043, 0.08333333333333333
GO:0019220, 0.041666666666666664
GO:0032502, 0.041666666666666664
GO:0042592, 0.021430117505117294
GO:0048513, 0.05430889984127548
GO:0048583, 0.07069110015872453
GO:0048584, 0.08333333333333333
GO:0050896, 0.041666666666666664
GO:0051239, 0.05848656593579047
GO:0051716, 0.06190321582821604
GO:0065007, 0.08333333333333333
GO:0065008, 0.041666666666666664
GO:0065009, 0.1081801007308762
GO:0071704, 0.041666666666666664
GO:1901360, 0.041666666666666664
NumberAgeRelatedPartners, 0.041666666666666664

GO:0001934, 0.0625
GO:0009628, 0.03125
GO:0009967, 0.03125
GO:0009987, 0.03125
GO:0010941, 0.03125
GO:0016043, 0.0625
GO:0031324, 0.04846001159968974
GO:0032502, 0.04528998840031026
GO:0035556, 0.015675495982922207
GO:0042221, 0.0625
GO:0042592, 0.03125
GO:0043170, 0.03125
GO:0048583, 0.0625
GO:0050896, 0.03125
GO:0051239, 0.0625
GO:0051240, 0.0625
GO:0051716, 0.03125
GO:0060255, 0.03125
GO:0065007, 0.03125
GO:0065009, 0.0625
GO:0071704, 0.0780745040170778
NumberAgeRelatedPartners, 0.0625

GO:0008284, 0.021739130434782608
GO:0009891, 0.021739130434782608
GO:0009967, 0.021739130434782608
GO:0009987, 0.021739130434782608
GO:0010941, 0.06521739130434782
GO:0019220, 0.06521739130434782
GO:0032268, 0.043478260869565216
GO:0035556, 0.021739130434782608
GO:0042127, 0.043478260869565216
GO:0042221, 0.021739130434782608
GO:0043066, 0.021739130434782608
GO:0048523, 0.043478260869565216
GO:0048584, 0.021739130434782608
GO:0050793, 0.08695652173913043
GO:0050896, 0.021739130434782608
GO:0051716, 0.021739130434782608
GO:0065007, 0.021739130434782608
GO:0065008, 0.05322106002910049
GO:0065009, 0.10869565217391304
GO:0070887, 0.08695652173913043
GO:0071704, 0.05547459214481255
GO:0080090, 0.043478260869565216
NumberAgeRelatedPartners, 0.06521739130434782

GO:0006793, 0.03571428571428572
GO:0008152, 0.03571428571428572
GO:0009628, 0.07142857142857144
GO:0009891, 0.07142857142857144
GO:0009893, 0.04566816532999275
GO:0009987, 0.03571428571428572
GO:0010942, 0.015490514606259321
GO:0032502, 0.07142857142857144
GO:0033554, 0.10714285714285715
GO:0042592, 0.03571428571428572
GO:0043065, 0.03571428571428572
GO:0050794, 0.025760406098578683
GO:0050896, 0.03571428571428572
GO:0051239, 0.07142857142857144
GO:0051240, 0.03571428571428572
GO:0051246, 0.05147909574847384
GO:0051716, 0.05566376139438331
GO:0065007, 0.020223771108026402
GO:0065008, 0.03571428571428572
GO:1901360, 0.07142857142857144
NumberAgeRelatedPartners, 0.03571428571428572

GO:0000122, 0.02702702702702703
GO:0009628, 0.05405405405405406
GO:0009987, 0.07436648824028488
GO:0010941, 0.02702702702702703
GO:0031401, 0.02349944137202378
GO:0032502, 0.017283113044450904
GO:0034641, 0.08108108108108109
GO:0042221, 0.016364304602041357
GO:0042592, 0.0023898923445829653
GO:0042981, 0.02702702702702703
GO:0043066, 0.02702702702702703
GO:0044260, 0.031351727523240246
GO:0045944, 0.013971107217440593
GO:0048584, 0.02702702702702703
GO:0050790, 0.02702702702702703
GO:0051246, 0.02702702702702703
GO:0051716, 0.08108108108108109
GO:0060255, 0.05405405405405406
GO:0065007, 0.02702702702702703
GO:0065009, 0.02702702702702703
GO:0070887, 0.02702702702702703
GO:0071704, 0.027842478787130778
